"NUTS3","funding_by_region","population","funding_per_capita_germany_aaw","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DE71E",8336332.94,301931,27.6100597156304,27954,3.31818018876589,10.2383155810449,"DE7"
"DE721",46371580.87,262505,176.65027664235,34826,5.17417193985176,10.4581195132393,"DE7"
"DE722",35848133.66,253167,141.598761528951,32635,4.9529974349569,10.3931406110693,"DE7"
"DE723",15097784.34,171922,87.817640208932,28359,4.47526239400201,10.2526997190935,"DE7"
"DE724",70492632.07,245241,287.442279512806,34658,5.66102207316905,10.4532838582002,"DE7"
"DE725",77653623.56,107256,724.00260647423,26118,6.58479499248176,10.1703800107804,"DE7"
"DE731",62254234.62,197984,314.440735716017,49019,5.75079561868881,10.7999632570372,"DE7"
"DE732",34384690.14,220132,156.200325895372,35709,5.05113932380144,10.483158036836,"DE7"
"DE733",20383918.38,121166,168.23133865936,34272,5.12534004801594,10.4420839732475,"DE7"
"DE734",37851500.04,235813,160.514899687464,32260,5.07838677120506,10.3815833516792,"DE7"
"DE735",30543402.13,180310,169.393833564417,30004,5.13222637992858,10.3090859850895,"DE7"
"DE736",25240462.24,157592,160.163347378039,35706,5.07619421556104,10.4830740208729,"DE7"
"DE737",7583427.08,100715,75.2959050786874,24020,4.32142575190199,10.086642095634,"DE7"
"DE803",373110454.15,206011,1811.11908660217,34164,7.50170021309431,10.438927737066,"DE8"
"DE804",345364172.2,96800,3567.81169628099,37335,8.17970771660121,10.5276865034698,"DE8"
"DE80J",290263809.18,262517,1105.69528518153,25577,7.00822963343646,10.1494487891308,"DE8"
"DE80K",283149605.67,213473,1326.39540208832,23194,7.19022031791567,10.0516489035166,"DE8"
"DE80L",260896236.56,224820,1160.46720291789,22684,7.05657796415003,10.0294151091339,"DE8"
"DE80M",163492707.36,156270,1046.21941101939,21948,6.95293838459673,9.99643129817887,"DE8"
"DE80N",359855934.62,238358,1509.72878871278,22963,7.31968530355315,10.0416395039189,"DE8"
"DE80O",178350826.07,214113,832.975233031156,22360,6.72500390946932,10.015028927269,"DE8"
"DE911",124214022.04,251364,494.159951464808,71724,6.20285925317007,11.1805806986123,"DE9"
"DE912",20342306.21,101079,201.25155779143,50058,5.30455565684725,10.8209376121301,"DE9"
"DE913",6862553.98,124045,55.3231003264944,177552,4.01319054872752,12.0870188027403,"DE9"
"DE914",5792706.64,174205,33.2522409804541,20527,3.50412216273912,9.92949637171718,"DE9"
"DE916",126744408.78,138236,916.869764605457,27796,6.82096543883918,10.2326474044342,"DE9"
"DE917",16180874.72,91500,176.840160874317,19253,5.17524627867442,9.86542217172934,"DE9"
"DE918",38928813.97,134896,288.583901450006,28081,5.66498586325241,10.2428484700412,"DE9"
"DE91A",16687508.09,132320,126.114783025998,20817,4.83719246866111,9.94352523956766,"DE9"
"DE91B",23084005.86,120981,190.80686934312,19528,5.25126176121264,9.8796046120728,"DE9"
"DE91C",174723201.29,329538,530.206535483009,33363,6.27326662022748,10.415202780487,"DE9"
"DE922",57184626.83,213976,267.247854105133,29499,5.58817652033179,10.2921116434483,"DE9"
"DE923",53368913.9,148281,359.917412884995,33348,5.88587459647917,10.4147530795305,"DE9"
"DE925",67165101.71,277055,242.425156412987,27133,5.49069302939195,10.2085059782348,"DE9"
"DE926",36160326.67,71659,504.616679970415,29999,6.22379909148785,10.3089193267554,"DE9"
"DE927",91398445.83,120632,757.663354914119,29185,6.63023916418604,10.2814101576379,"DE9"
"DE928",59645174.11,156206,381.836639501684,24041,5.9449928718567,10.0875159851218,"DE9"
"DE929",351097595.54,1144480,306.7747759157,43553,5.72611384941071,10.6817338662456,"DE9"
"DE931",43389598.58,177971,243.801510246051,27937,5.49635441163853,10.237707254104,"DE9"
"DE932",92937043.19,198103,469.134961055612,21311,6.15089049049512,9.96697865031733,"DE9"
"DE933",2442232.67,248122,9.8428703218578,22528,2.28674736790396,10.0225142589578,"DE9"
"DE934",45237356.94,50128,902.436900335142,24977,6.8050987712366,10.1257106803906,"DE9"
"DE935",123424591.21,180719,682.964111189194,26340,6.52644231234715,10.1788439752973,"DE9"
"DE936",53567680.56,113579,471.633669604416,19421,6.15620256052616,9.87411023382545,"DE9"
"DE937",43422078.54,163253,265.980279321054,30354,5.58342216814258,10.32068358352,"DE9"
"DE938",116348604.03,140264,829.497262519249,30965,6.72081980946743,10.3406128133722,"DE9"
