"NUTS3","funding_by_region","population","funding_per_capita_germany_erdf","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DEA22",31876512.65,318809,99.9862383119674,69807,4.60503255963769,11.1534895702551,"DEA"
"DEA23",146644301.97,1060580,138.268025014615,57857,4.92919401175628,10.9657297278945,"DEA"
"DEA24",7265713.45,163487,44.4421479995351,45334,3.79418829842636,10.7218125818243,"DEA"
"DEA26",56158214.66,262828,213.669071255726,28131,5.36442842211619,10.2446274500877,"DEA"
"DEA27",6876498.09,466657,14.735658288636,34349,2.69027029036216,10.4443281851452,"DEA"
"DEA28",36668215.74,191165,191.814483509011,26189,5.2565286732011,10.1730947542604,"DEA"
"DEA29",15394179.12,252527,60.9605274683499,23832,4.11022656403699,10.0787844943931,"DEA"
"DEA2A",31895295.5,273452,116.639466889984,34217,4.75908769769078,10.4404778755727,"DEA"
"DEA2B",12481507.73,282729,44.1465422011891,25074,3.78751460464398,10.129586731676,"DEA"
"DEA2C",46389634.86,596213,77.8071509007687,26615,4.35423334085215,10.1892302456069,"DEA"
"DEA2D",395084099.56,553922,713.248615436831,35713,6.56983004888854,10.4832700471411,"DEA"
"DEA31",16014010.26,117143,136.704798920977,20269,4.91782384860733,9.91684790423797,"DEA"
"DEA32",44976964.42,260368,172.743825738954,29053,5.15180972098997,10.2768770271718,"DEA"
"DEA33",80619978.7,310039,260.031733749625,51715,5.56080367645085,10.8535031538119,"DEA"
