"NUTS3","funding_by_region","population","funding_per_capita_germany_aaw","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DE21F",2004762.07,98286,20.397229208636,34712,3.0153990685193,10.4548407274782,"DE2"
"DE21G",21973021.01,112034,196.128148687006,32225,5.27876826541511,10.3804978278074,"DE2"
"DE21H",2370226,340003,6.97119143066385,104483,1.94178614713193,11.5567796577274,"DE2"
"DE21I",3669619.52,94654,38.7687738500222,34398,3.65761512492587,10.4457537021364,"DE2"
"DE21J",4370591.78,124128,35.2103617233823,40152,3.56134040642809,10.6004275313348,"DE2"
"DE21K",9271359.54,256074,36.20578246913,30708,3.58921884279147,10.3322784859478,"DE2"
"DE21L",2799992.98,133621,20.9547375038355,41521,3.04236475463837,10.6339546023282,"DE2"
"DE21M",4653412.76,174162,26.718875300008,38407,3.28537025571698,10.5559950136294,"DE2"
"DE21N",5812992.94,132906,43.7376261417844,38301,3.77820874175445,10.5532312844885,"DE2"
"DE221",10431832.08,69211,150.725059311381,56031,5.01545737788265,10.9336603879817,"DE2"
"DE222",65997245.79,50566,1305.17038701895,64561,7.17408887599943,11.075365792291,"DE2"
