"NUTS3","funding_by_region","population","funding_per_capita_germany_erdf","GDP_per_capita","log_funding_per_capita","log_GDP_per_capita","NUTS1_states"
"DEB12",7638123.86,127770,59.7802603114972,24568,4.09067551133773,10.1092000621207,"DEB"
"DEB13",37309798.61,129171,288.840363626511,25633,5.66587416050239,10.1516358628399,"DEB"
"DEB14",11947736.48,156821,76.1870953507502,28574,4.33319209599851,10.2602524924251,"DEB"
"DEB15",7987955.38,80615,99.0877055138622,27655,4.59600537222558,10.2275618224288,"DEB"
"DEB17",10631622.85,211925,50.1669121151351,30130,3.91535568816935,10.3132766321243,"DEB"
"DEB18",18772920.71,180655,103.915865655531,29541,4.64358158765573,10.2935344079159,"DEB"
"DEB1A",2461418.1,123543,19.923573978291,24453,2.99190365264409,10.1045081867626,"DEB"
"DEB1B",31266261.53,200302,156.095603289034,31375,5.05046866113518,10.3537666764341,"DEB"
"DEB1C",4508341,62391,72.2594765270632,27890,4.28026348139576,10.2360234806215,"DEB"
"DEB1D",69307967.27,102529,675.984036418964,32262,6.51616946099929,10.3816453460377,"DEB"
"DEB21",43789713.89,114914,381.065091198636,42055,5.94297020357573,10.6467335643965,"DEB"
